id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,is_suspicious
1766,1,message_send,other,,android,27.2,2,0,1,174.27,7,164,0,0,0,8.1,0
1767,3,message_send,other,metro,android,37.3,7,0,0,161.24,4,189,0,0,0,7.4,0
1768,4,message_send,bikes,,android,25.5,3,0,1,190.25,2,118,0,1,1,,1
1769,1,ad_post,phones,rural,android,27.1,4,0,2,74.33,1,116,0,0,0,12.3,0
1770,1,ad_post,furniture,metro,ios,134.3,0,0,2,154.18,2,78,0,0,0,24.1,0
1771,4,ad_post,other,metro,ios,390.1,4,0,1,77.85,2,95,0,0,0,8.9,0
1772,4,message_send,other,metro,android,5.5,4,0,2,436.39,5,208,0,1,0,11.2,0
1773,4,ad_post,other,urban,ios,93.7,0,0,0,,4,84,0,0,0,9.6,0
1774,2,ad_post,furniture,metro,android,189.5,0,0,1,299.77,3,25,0,0,0,21.9,0
1775,1,ad_post,other,metro,android,105.7,3,0,1,162.06,2,68,0,0,0,8.9,0
1776,3,ad_post,furniture,rural,android,95.6,2,0,2,139.47,3,13,0,0,1,5.5,0
1777,4,ad_post,other,rural,android,9.3,6,1,0,293.01,3,118,0,0,0,3.6,0
1778,1,ad_post,bikes,metro,android,52.5,0,0,1,282.88,6,73,0,0,1,52.0,0
1779,4,ad_post,bikes,urban,ios,17.6,7,0,1,348.7,6,48,0,0,0,86.4,0
1780,5,ad_post,fashion,metro,android,29.1,2,0,1,37.88,1,122,0,0,1,10.6,0
1781,2,message_send,phones,metro,android,172.9,2,0,0,107.14,0,231,0,0,1,1.5,0
1782,3,ad_post,other,metro,ios,54.7,1,0,0,75.4,1,145,0,0,0,12.0,0
1783,2,ad_post,furniture,rural,android,42.7,0,0,1,89.64,2,131,0,0,0,7.9,0
1784,3,ad_post,bikes,urban,android,175.1,2,0,2,165.11,3,100,0,0,0,3.9,0
1785,2,ad_post,bikes,urban,android,46.2,1,0,1,199.94,1,216,0,0,0,,1
1786,3,ad_post,furniture,urban,ios,41.3,1,0,2,284.96,5,154,0,0,0,16.3,0
1787,5,ad_post,other,rural,android,98.2,2,0,1,76.07,5,34,1,0,0,170.0,0
1788,3,message_send,bikes,metro,web,42.2,3,1,1,348.37,3,140,0,0,0,9.3,0
1789,3,ad_post,other,metro,ios,26.6,3,1,0,118.18,3,0,0,0,0,37.7,0
1790,4,ad_post,phones,urban,android,150.7,2,0,0,,5,128,0,0,0,3.8,0
1791,4,ad_post,other,metro,ios,381.1,6,0,1,396.47,5,102,0,0,0,12.6,0
1792,4,ad_post,electronics,metro,ios,59.1,5,0,1,109.29,3,126,0,1,0,12.0,0
1793,2,ad_post,other,metro,ios,52.3,1,0,0,186.13,2,40,0,0,1,28.6,0
1794,5,ad_post,fashion,metro,ios,25.0,1,1,0,135.54,3,137,0,0,0,10.3,0
1795,5,message_send,other,urban,ios,31.3,3,0,0,359.2,2,222,0,0,0,27.1,0
1796,2,message_send,phones,urban,android,93.0,1,0,1,164.79,4,246,0,0,0,22.6,0
1797,1,message_send,electronics,metro,android,82.8,4,0,1,,6,96,0,0,0,2.5,0
1798,2,ad_post,furniture,urban,ios,228.9,1,0,0,131.77,5,11,1,0,0,,0
1799,5,ad_post,furniture,metro,ios,163.3,0,1,0,265.22,1,112,0,0,1,11.2,0
1800,2,message_send,furniture,metro,ios,74.8,1,0,1,,3,144,0,1,0,17.2,0
1801,1,ad_post,phones,urban,web,25.9,3,0,1,106.96,2,163,0,0,0,2.9,0
1802,5,ad_post,furniture,,ios,18.7,7,0,0,313.6,4,67,0,0,0,,0
1803,4,ad_post,furniture,metro,android,139.0,6,0,0,93.5,4,20,0,0,1,1.8,0
1804,3,message_send,phones,rural,android,24.9,5,0,1,126.08,4,160,0,0,0,29.9,0
1805,4,ad_post,phones,urban,android,235.4,3,2,1,219.06,4,25,0,0,0,,0
1806,3,ad_post,fashion,rural,android,46.7,5,0,0,,1,107,0,0,0,9.9,0
1807,4,ad_post,other,metro,web,102.6,5,0,1,90.8,6,84,1,0,0,19.1,0
1808,4,message_send,bikes,,android,52.3,3,0,1,231.06,5,223,0,0,1,2.9,0
1809,4,ad_post,phones,,android,57.7,3,0,1,50.56,3,2,0,0,0,18.4,0
1810,2,ad_post,other,,android,60.1,1,1,0,27.76,1,16,0,0,0,,0
1811,5,message_send,electronics,urban,web,13.0,0,0,1,177.54,2,197,0,0,1,12.6,0
1812,2,message_send,electronics,metro,ios,83.9,3,0,0,234.39,0,204,0,1,0,13.3,0
1813,1,ad_post,other,metro,ios,108.3,1,0,1,169.72,5,0,0,0,1,27.0,0
1814,2,message_send,other,,ios,28.4,1,0,2,29.87,3,172,0,1,1,,0
1815,2,ad_post,phones,,web,70.9,5,0,0,,4,113,0,0,0,21.4,0
1816,3,message_send,bikes,urban,android,36.0,3,0,0,71.44,4,97,0,1,0,3.6,0
1817,4,ad_post,electronics,metro,ios,32.0,3,0,1,,4,55,0,0,0,30.9,0
1818,3,ad_post,bikes,metro,android,12.4,5,0,0,220.02,8,44,0,0,0,24.8,0
1819,5,ad_post,other,metro,ios,114.8,7,1,2,14.01,1,134,0,0,0,93.2,0
1820,3,ad_post,furniture,rural,web,108.3,2,1,0,83.05,5,186,0,0,0,5.5,0
1821,1,ad_post,other,metro,android,181.6,1,0,0,214.38,4,56,0,0,0,1.8,0
1822,3,message_send,phones,urban,ios,72.1,5,0,0,20.29,4,234,0,0,0,22.5,0
1823,2,ad_post,electronics,metro,android,31.6,3,0,0,335.46,3,54,0,0,0,37.6,0
1824,2,ad_post,other,metro,android,122.6,2,0,0,159.74,1,146,0,0,1,13.3,0
1825,4,ad_post,other,urban,web,106.6,2,0,0,67.54,1,8,0,0,0,9.8,0
1826,3,ad_post,bikes,,ios,31.3,2,0,1,91.41,4,169,0,0,0,9.1,0
1827,4,message_send,bikes,rural,web,52.8,3,0,0,227.87,4,120,0,1,0,74.9,0
1828,2,ad_post,phones,urban,android,169.4,4,0,1,136.12,2,101,0,1,0,8.8,1
1829,2,ad_post,bikes,urban,ios,11.0,1,0,0,144.96,3,0,0,0,0,4.0,0
1830,3,ad_post,furniture,urban,android,22.7,3,0,2,519.29,3,54,0,0,0,5.6,0
1831,3,ad_post,furniture,,ios,15.4,3,1,0,90.61,5,125,1,0,0,,0
1832,5,ad_post,other,,android,42.1,4,0,1,,5,137,0,0,0,7.6,0
1833,4,ad_post,furniture,rural,android,186.8,2,0,1,85.04,6,46,0,0,0,26.5,0
1834,2,message_send,bikes,metro,ios,39.6,2,0,1,,0,65,0,0,0,16.6,0
1835,2,message_send,phones,metro,ios,48.6,3,0,0,354.71,2,66,0,0,1,17.2,0
1836,4,message_send,furniture,,android,42.2,3,0,1,529.75,3,184,0,0,1,26.1,0
1837,5,ad_post,other,urban,android,94.3,5,1,1,,4,145,0,0,0,16.0,0
1838,1,ad_post,bikes,urban,android,34.3,7,0,1,263.3,1,56,0,0,0,1.9,0
1839,4,ad_post,other,metro,ios,94.5,5,0,0,272.33,1,67,0,0,1,16.8,0
1840,3,ad_post,phones,metro,android,35.5,3,1,2,385.44,2,148,0,0,0,52.6,0
1841,1,message_send,phones,metro,android,34.5,2,0,1,129.56,0,62,0,0,0,44.7,0
1842,1,ad_post,bikes,urban,android,14.6,1,0,1,98.81,3,123,0,0,0,,0
1843,1,message_send,electronics,urban,android,65.4,2,0,2,790.28,0,116,0,0,1,32.3,0
1844,1,ad_post,electronics,,android,102.9,2,0,0,722.19,4,27,0,0,0,36.4,0
1845,5,ad_post,fashion,metro,android,60.7,2,0,0,149.47,4,86,0,0,0,4.2,0
1846,2,ad_post,fashion,rural,ios,60.9,3,0,1,266.43,1,206,0,0,1,15.5,0
1847,1,ad_post,electronics,metro,ios,50.3,1,0,2,253.05,2,123,0,0,0,17.9,0
1848,2,ad_post,electronics,metro,ios,71.7,7,0,0,133.4,4,0,0,0,0,4.5,0
1849,2,message_send,bikes,metro,android,49.3,4,1,0,50.06,7,187,0,0,0,,0
1850,3,ad_post,bikes,urban,android,64.6,1,1,1,83.16,6,164,0,0,0,7.5,0
1851,2,ad_post,bikes,metro,ios,137.0,4,1,0,217.1,3,93,0,0,1,15.9,0
1852,3,ad_post,other,,android,36.4,3,0,2,346.82,2,170,0,0,0,5.0,0
1853,5,ad_post,electronics,urban,web,282.1,3,0,1,188.37,3,76,1,0,0,5.8,0
1854,4,ad_post,phones,urban,ios,28.5,7,0,1,128.06,3,136,0,0,1,2.6,0
1855,4,ad_post,phones,metro,android,215.5,6,0,1,927.7,2,21,0,0,0,23.3,0
1856,2,ad_post,bikes,metro,android,16.0,2,0,1,188.97,2,68,0,0,0,36.7,1
1857,4,ad_post,furniture,metro,ios,27.9,4,0,1,487.61,6,109,0,0,1,26.3,0
1858,5,message_send,other,rural,ios,40.2,2,0,1,85.35,3,28,0,1,0,41.0,0
1859,2,ad_post,furniture,urban,android,67.2,3,0,0,366.04,3,270,0,0,1,86.7,0
1860,3,message_send,electronics,metro,ios,63.3,3,0,0,352.79,0,56,0,0,0,44.8,0
1861,3,ad_post,phones,urban,android,59.3,4,0,1,434.47,3,69,0,0,1,13.7,1
1862,4,ad_post,phones,rural,android,156.5,2,0,1,90.67,4,103,0,0,0,72.2,0
1863,1,message_send,furniture,urban,ios,17.2,6,0,1,62.99,2,289,0,1,0,,0
1864,1,ad_post,fashion,urban,android,31.6,2,0,2,333.02,1,164,0,0,0,7.4,0
1865,1,ad_post,other,metro,android,10.3,4,1,0,365.19,2,0,0,0,0,27.4,0
1866,1,ad_post,phones,urban,android,110.1,1,0,1,203.25,6,87,0,0,0,5.9,0
1867,5,ad_post,phones,metro,android,58.2,4,0,0,224.09,3,220,0,0,1,51.6,0
1868,3,ad_post,bikes,metro,ios,21.6,3,0,0,350.59,1,152,0,0,0,7.7,0
1869,2,ad_post,furniture,metro,android,21.0,1,0,0,149.43,4,29,0,0,0,62.1,0
1870,2,ad_post,other,metro,android,26.2,2,0,2,362.48,5,181,0,0,1,7.1,0
1871,3,ad_post,furniture,urban,android,54.9,8,0,1,163.95,4,112,0,0,1,15.5,0
1872,3,ad_post,bikes,metro,android,255.0,3,1,0,90.49,1,97,0,0,0,66.7,0
1873,5,ad_post,fashion,metro,ios,74.9,3,0,1,,3,132,0,0,1,30.7,0
1874,5,ad_post,furniture,urban,android,14.2,1,0,0,36.57,0,96,0,0,0,11.0,0
1875,1,ad_post,electronics,metro,ios,142.3,9,0,1,140.15,5,169,0,0,0,3.5,0
1876,4,ad_post,electronics,metro,android,5.5,3,0,1,70.91,2,126,0,0,0,4.0,0
1877,5,ad_post,bikes,urban,ios,14.9,4,0,0,1000.49,1,82,0,0,0,5.0,0
1878,4,ad_post,bikes,metro,web,7.6,6,0,0,100.91,1,98,1,0,0,2.7,1
1879,4,ad_post,bikes,rural,android,55.8,2,0,0,102.61,3,0,0,0,0,13.2,0
1880,2,message_send,other,rural,ios,40.5,2,0,0,46.33,1,25,1,0,0,17.0,1
1881,5,ad_post,bikes,urban,android,53.9,2,0,1,124.35,2,66,0,0,0,7.9,0
1882,2,message_send,other,urban,android,416.8,2,0,2,414.93,3,109,1,1,0,6.3,0
1883,1,ad_post,bikes,metro,ios,48.7,2,0,1,156.64,3,65,0,0,0,9.8,0
1884,5,ad_post,phones,rural,android,17.2,2,0,0,196.04,5,158,0,0,0,6.7,0
1885,5,ad_post,electronics,metro,android,90.6,3,0,0,145.0,5,94,0,0,1,16.5,0
1886,1,ad_post,bikes,metro,android,27.4,5,1,0,131.16,3,50,0,0,0,17.5,0
1887,2,ad_post,other,metro,android,95.0,2,1,1,83.75,3,137,0,0,0,9.1,1
1888,2,ad_post,other,metro,android,31.1,3,0,1,205.72,1,100,0,0,0,4.9,0
1889,3,ad_post,fashion,rural,ios,346.9,4,0,0,403.51,4,43,0,0,1,45.4,0
1890,3,ad_post,furniture,rural,android,21.9,3,1,1,368.85,0,127,0,0,0,9.4,0
1891,5,message_send,phones,metro,android,81.5,2,0,1,86.23,2,189,0,0,0,41.0,1
1892,2,ad_post,fashion,metro,android,14.8,2,0,1,372.37,2,57,0,0,0,19.7,0
1893,4,ad_post,other,rural,ios,66.3,1,0,2,138.2,5,187,0,0,0,10.6,0
1894,2,ad_post,furniture,urban,ios,56.2,3,0,1,243.99,1,66,0,0,1,58.9,0
1895,2,ad_post,electronics,,android,92.7,3,0,1,163.16,6,190,0,0,0,,0
1896,3,message_send,furniture,metro,android,61.3,4,0,0,64.69,2,201,0,0,0,4.6,0
1897,3,ad_post,phones,,android,77.2,5,0,1,68.74,4,88,0,1,1,,0
1898,4,ad_post,electronics,urban,android,53.4,1,0,0,115.6,3,158,0,0,1,,0
1899,5,message_send,bikes,urban,ios,86.6,1,0,1,109.69,2,154,0,0,0,11.7,0
1900,1,message_send,other,metro,ios,271.9,6,0,1,113.66,2,168,0,1,0,33.4,0
1901,5,ad_post,bikes,,ios,42.0,1,0,2,104.57,1,63,0,0,1,28.8,0
1902,2,message_send,furniture,urban,ios,70.9,2,0,0,72.67,3,215,0,1,0,1.6,0
1903,3,ad_post,furniture,,android,9.6,5,0,1,301.94,4,71,0,0,0,39.9,0
1904,1,message_send,other,metro,ios,280.9,1,0,0,124.03,4,86,0,0,1,24.8,0
1905,1,ad_post,other,,ios,44.4,4,0,2,42.75,2,53,0,0,0,,0
1906,2,ad_post,furniture,urban,android,54.7,5,0,2,415.23,7,110,0,1,0,,0
1907,3,ad_post,fashion,metro,web,37.6,2,0,1,237.8,0,72,0,0,0,23.9,0
1908,3,ad_post,phones,urban,android,74.0,1,0,0,280.13,7,87,0,0,0,31.1,0
1909,2,message_send,phones,rural,android,85.8,3,0,1,726.0,1,78,0,0,0,32.3,0
1910,3,message_send,other,metro,android,56.5,2,2,2,82.03,0,75,0,0,0,,0
1911,1,ad_post,bikes,urban,ios,28.3,2,0,1,65.47,4,94,0,0,0,4.7,0
1912,2,message_send,electronics,,android,69.9,2,1,0,337.73,6,158,0,0,0,10.4,1
1913,5,ad_post,phones,urban,ios,6.4,5,2,1,274.44,4,192,0,0,0,11.3,0
1914,4,message_send,electronics,metro,android,24.2,4,0,0,196.4,3,73,0,0,1,83.4,1
1915,5,ad_post,fashion,urban,android,14.7,2,0,1,60.88,2,5,0,0,0,9.4,0
1916,1,ad_post,furniture,rural,ios,78.7,6,0,0,294.37,3,66,0,0,0,23.8,0
1917,1,ad_post,bikes,rural,android,6.4,5,0,0,,0,157,0,1,1,15.2,1
1918,5,ad_post,other,metro,ios,13.5,4,1,1,,0,51,0,0,1,61.0,1
1919,1,ad_post,electronics,urban,android,61.1,2,0,0,315.34,3,25,1,0,0,17.7,0
1920,5,message_send,electronics,metro,android,53.0,3,1,1,880.74,3,100,0,0,0,15.9,0
1921,2,ad_post,furniture,rural,android,45.5,5,0,0,533.18,6,71,0,0,0,9.8,0
1922,4,ad_post,bikes,rural,android,255.2,5,0,0,349.99,3,134,0,0,0,18.0,0
1923,4,ad_post,other,urban,android,8.0,4,0,1,87.86,1,93,0,1,0,15.1,0
1924,4,ad_post,electronics,,ios,15.4,2,0,1,91.7,4,134,0,0,0,7.0,0
1925,2,ad_post,bikes,rural,web,62.1,1,1,0,82.31,3,130,0,0,0,,0
1926,4,ad_post,other,metro,ios,22.8,2,0,1,,5,37,1,0,1,15.0,0
1927,4,message_send,phones,urban,android,61.9,0,0,0,108.44,4,130,0,0,0,,0
1928,5,ad_post,bikes,metro,android,13.7,1,0,1,691.67,3,126,1,0,0,15.7,0
1929,2,message_send,furniture,metro,android,52.6,4,0,0,543.08,1,218,0,0,0,10.4,0
1930,4,message_send,furniture,urban,android,11.5,5,0,0,733.52,2,295,0,0,1,26.8,0
1931,2,ad_post,bikes,metro,ios,64.8,2,1,0,81.4,1,134,0,0,0,3.7,0
1932,1,ad_post,electronics,urban,android,90.6,5,0,1,101.24,3,69,0,0,0,6.1,0
1933,4,ad_post,other,metro,android,187.8,4,0,0,98.84,4,82,0,0,0,16.5,0
1934,3,message_send,bikes,rural,android,28.6,1,0,1,144.86,1,206,0,0,0,3.7,0
1935,4,ad_post,bikes,metro,ios,27.1,3,0,0,837.61,3,0,1,0,0,,0
1936,5,ad_post,electronics,rural,android,156.2,3,0,2,657.08,0,154,0,1,0,39.0,0
1937,5,ad_post,fashion,metro,android,72.5,2,0,1,70.79,0,32,0,0,0,5.9,0
1938,1,message_send,bikes,rural,android,44.7,2,0,2,59.5,3,156,0,1,0,12.4,0
1939,2,message_send,furniture,rural,ios,4.5,1,0,1,325.63,1,121,0,0,0,8.0,0
1940,3,message_send,phones,urban,android,55.4,2,0,0,190.48,1,272,1,0,0,125.2,0
1941,1,message_send,furniture,urban,android,106.6,3,0,1,32.49,6,186,0,0,0,15.1,0
1942,4,ad_post,other,metro,android,9.0,2,0,2,86.86,7,35,1,0,0,,0
1943,1,message_send,other,metro,web,49.8,1,1,1,631.43,1,224,0,0,0,3.5,0
1944,2,ad_post,furniture,metro,ios,23.3,3,0,0,,2,93,0,0,0,16.9,0
1945,2,ad_post,fashion,urban,android,169.1,6,0,1,84.05,1,104,0,1,1,6.6,0
1946,1,ad_post,furniture,urban,android,37.2,0,0,1,,3,83,0,0,0,5.3,0
1947,3,ad_post,other,urban,android,19.0,2,0,0,185.75,1,168,0,0,0,6.1,0
1948,3,ad_post,furniture,urban,android,18.2,2,0,0,149.18,1,104,0,0,0,15.0,0
1949,2,message_send,furniture,,android,274.7,3,1,1,317.91,2,257,0,0,0,17.8,0
1950,5,ad_post,electronics,rural,android,80.4,3,0,0,26.37,1,0,0,0,0,7.5,0
1951,5,ad_post,furniture,metro,android,187.5,5,0,0,134.01,2,95,0,0,0,12.1,0
1952,5,ad_post,bikes,urban,android,247.6,1,0,0,2625.56,3,152,0,0,0,7.8,0
1953,2,ad_post,other,metro,android,4.9,4,1,0,242.33,3,163,0,0,1,41.5,1
1954,3,message_send,bikes,urban,web,187.7,2,0,1,379.76,5,167,0,0,0,14.2,0
1955,4,ad_post,bikes,urban,android,25.5,3,0,0,212.55,3,113,0,0,1,57.3,0
1956,1,ad_post,other,metro,ios,110.5,10,0,1,104.46,5,4,1,0,0,10.7,0
1957,5,ad_post,bikes,metro,ios,35.8,4,0,2,63.94,3,140,0,0,0,9.4,0
1958,2,ad_post,furniture,urban,ios,63.2,7,0,2,104.56,5,85,0,0,0,22.5,0
1959,3,message_send,fashion,rural,android,129.3,1,0,1,44.56,1,100,0,0,0,9.7,0
1960,1,ad_post,bikes,urban,android,119.6,2,0,2,100.48,5,4,0,0,1,15.2,0
1961,2,message_send,fashion,urban,android,11.3,1,1,1,139.2,2,263,0,0,0,2.9,0
1962,4,ad_post,bikes,metro,android,21.2,1,0,1,108.87,3,39,0,0,0,56.3,1
1963,3,ad_post,electronics,metro,android,28.8,2,1,1,175.61,4,25,0,0,0,6.7,0
1964,2,ad_post,electronics,metro,android,87.1,8,0,1,143.84,0,53,0,0,0,,0
1965,4,ad_post,other,rural,android,56.7,1,0,1,426.02,4,37,0,0,0,22.7,0
1966,2,ad_post,bikes,,android,54.3,4,0,0,156.34,5,92,0,0,1,12.6,0
1967,4,ad_post,furniture,metro,ios,192.6,1,0,0,97.52,2,180,0,0,1,3.5,0
1968,5,ad_post,electronics,metro,android,14.1,1,0,1,102.2,2,132,0,0,0,12.7,0
1969,1,ad_post,electronics,metro,ios,38.3,3,0,1,348.3,2,86,0,0,0,20.0,0
1970,3,ad_post,bikes,metro,android,59.0,5,0,0,190.13,1,102,0,0,1,38.8,1
1971,4,ad_post,other,metro,ios,131.5,1,0,1,124.92,1,9,0,0,1,13.8,0
1972,5,ad_post,electronics,metro,ios,143.3,3,1,1,86.52,3,123,0,0,0,46.4,0
1973,5,message_send,furniture,metro,ios,68.7,1,1,1,412.65,5,270,0,0,1,12.0,0
1974,1,message_send,electronics,urban,android,22.5,5,0,0,393.99,0,173,1,0,0,19.5,0
1975,2,message_send,furniture,urban,ios,50.4,1,0,2,25.11,2,198,0,0,0,9.3,0
1976,1,ad_post,phones,metro,android,40.3,2,1,1,168.12,3,132,0,0,1,35.6,0
1977,3,ad_post,bikes,urban,ios,20.3,4,0,1,,3,76,0,0,0,62.0,0
1978,2,message_send,electronics,metro,ios,75.3,4,0,1,47.39,0,60,0,1,0,19.0,0
1979,2,ad_post,phones,rural,ios,157.4,4,0,0,162.86,3,163,0,0,0,8.4,0
1980,3,ad_post,electronics,metro,android,90.2,5,0,0,669.48,1,142,0,0,1,2.3,0
1981,2,message_send,other,metro,web,12.9,1,0,1,74.87,3,151,0,0,1,17.1,0
1982,3,message_send,other,metro,ios,39.9,2,1,0,,0,90,0,0,0,7.7,1
1983,1,ad_post,furniture,urban,android,53.9,2,0,0,251.64,2,16,0,1,0,18.6,0
1984,1,message_send,fashion,metro,android,32.1,3,0,0,81.85,0,93,0,0,0,23.4,0
1985,4,message_send,electronics,urban,web,60.7,4,0,1,62.85,3,208,0,0,1,27.8,0
1986,4,ad_post,furniture,rural,ios,117.0,3,0,0,143.04,5,84,0,0,0,17.6,0
1987,4,message_send,other,metro,ios,44.3,3,0,1,359.73,3,117,0,0,0,2.4,0
1988,4,ad_post,other,metro,android,87.7,3,0,2,98.23,5,130,0,0,0,41.9,0
1989,5,ad_post,electronics,rural,android,12.8,8,0,1,,1,99,0,0,0,11.6,0
1990,2,message_send,phones,urban,ios,30.6,5,1,2,221.11,3,182,0,0,0,3.2,0
1991,5,ad_post,fashion,metro,android,67.9,3,0,1,93.41,0,236,0,0,0,8.3,0
1992,4,message_send,fashion,urban,web,175.1,2,0,0,,0,166,0,0,0,35.2,0
1993,1,message_send,other,metro,web,111.9,4,0,1,185.12,5,158,0,0,0,26.8,0
1994,5,ad_post,other,urban,android,12.8,2,0,1,143.75,5,69,0,0,0,15.5,0
1995,4,message_send,phones,urban,android,37.9,6,0,1,69.48,1,169,0,0,1,37.7,0
1996,1,message_send,bikes,metro,android,65.7,5,0,1,57.64,3,193,0,0,1,21.9,0
1997,3,message_send,other,urban,android,50.0,1,0,0,,1,165,0,0,1,35.2,0
1998,3,ad_post,other,metro,ios,12.9,6,0,0,33.95,2,143,0,0,0,1.5,0
1999,3,message_send,other,metro,android,91.4,2,0,2,235.73,4,108,0,0,0,2.3,0
